"","V1","V2","V3","names"
"1388",1388,"Polythrix_metallescens",0,"Polythrix metallescens"
"1389",1389,"Polythrix_mexicanus",0,"Polythrix mexicanus"
"1390",1390,"Papilio_pilumnus",0,"Papilio pilumnus"
"1391",1391,"Pseudopieris_nehemia",0,"Pseudopieris nehemia"
"1392",1392,"Pteronymia_alcmena",0,"Pteronymia alcmena"
"1393",1393,"Pteronymia_cotytto",0,"Pteronymia cotytto"
"1394",1394,"Pteronymia_parva",0,"Pteronymia parva"
"1395",1395,"Pteronymia_rufocincta",0,"Pteronymia rufocincta"
"1396",1396,"Pteronymia_simplex",0,"Pteronymia simplex"
"1397",1397,"Pycina_zamba",0,"Pycina zamba"
"1398",1398,"Pyrgus_albescens",0,"Pyrgus albescens"
"1399",1399,"Pyrgus_communis",0,"Pyrgus communis"
"1400",1400,"Pyrgus_communis",0,"Pyrgus communis"
"1401",1401,"Pyrgus_philetas",0,"Pyrgus philetas"
"1402",1402,"Pyrgus_scriptura",0,"Pyrgus scriptura"
"1403",1403,"Pyrrhogyra_edocla",0,"Pyrrhogyra edocla"
"1404",1404,"Pyrrhogyra_neaerea",0,"Pyrrhogyra neaerea"
"1405",1405,"Pyrrhogyra_otolais",0,"Pyrrhogyra otolais"
"1406",1406,"Apyrrothrix_araxes",0,"Apyrrothrix araxes"
"1407",1407,"Siproeta_superba",0,"Siproeta superba"
"1408",1408,"Smyrna_blomfildia",0,"Smyrna blomfildia"
"1409",1409,"Smyrna_karwinskii",0,"Smyrna karwinskii"
"1410",1410,"Polyctor_polyctor",0,"Polyctor polyctor"
"1411",1411,"Pyrrhopyge_chalybea",0,"Pyrrhopyge chalybea"
"1412",1412,"Prepona_laertes",0,"Prepona laertes"
"1413",1413,"Prepona_pylene",0,"Prepona pylene"
"1414",1414,"Proteides_mercurius",0,"Proteides mercurius"
"1415",1415,"Saliana_triangularis",0,"Saliana triangularis"
"1416",1416,"Sarota_chrysus",0,"Sarota chrysus"
"1417",1417,"Systasea_zampa",0,"Systasea zampa"
"1418",1418,"Quasimellana_balsa",0,"Quasimellana balsa"
"1419",1419,"Saliana_severus",0,"Saliana severus"
"1420",1420,"Tegosa_claudina",0,"Tegosa claudina"
"1421",1421,"Telemiades_avitus",0,"Telemiades avitus"
"1422",1422,"Telemiades_megallus",0,"Telemiades megallus"
"1423",1423,"Telemiades_nicomedes",0,"Telemiades nicomedes"
"1424",1424,"Quasimellana_fieldi",0,"Quasimellana fieldi"
"1425",1425,"Sarota_craspediodonta",0,"Sarota craspediodonta"
"1426",1426,"Sarota_estrada",0,"Sarota estrada"
"1427",1427,"Sarota_gamelia",0,"Sarota gamelia"
"1428",1428,"Sarota_psaros",0,"Sarota psaros"
"1429",1429,"Saturnus_reticulata",0,"Saturnus reticulata"
"1430",1430,"Satyrium_auretorum",0,"Satyrium auretorum"
"1431",1431,"Satyrium_californica",0,"Satyrium californica"
"1432",1432,"Satyrium_polingi",0,"Satyrium polingi"
"1433",1433,"Satyrium_saepium",0,"Satyrium saepium"
"1434",1434,"Satyrium_sylvinus",0,"Satyrium sylvinus"
"1435",1435,"Thracides_arcalaus",0,"Thracides arcalaus"
"1436",1436,"Theope_barea",0,"Theope barea"
"1437",1437,"Polygonus_leo",0,"Polygonus leo"
"1438",1438,"Achalarus_albociliatus",0,"Achalarus albociliatus"
"1439",1439,"Synapte_puma",0,"Synapte puma"
"1440",1440,"Thespieus_aspernatus",0,"Thespieus aspernatus"
"1441",1441,"Thespieus_dalman",0,"Thespieus dalman"
"1442",1442,"Polygonia_g-argenteum",0,"Polygonia g-argenteum"
"1443",1443,"Prestonia_clarki",0,"Prestonia clarki"
"1444",1444,"Esthemopsis_clonia",0,"Esthemopsis clonia"
"1445",1445,"Gargina_thoria",0,"Gargina thoria"
"1446",1446,"Gesta_gesta",0,"Gesta gesta"
"1447",1447,"Michaelus_phoenissa",0,"Michaelus phoenissa"
"1448",1448,"Michaelus_thordesa",0,"Michaelus thordesa"
"1449",1449,"Milanion_clito",0,"Milanion clito"
"1450",1450,"Ouleus_fridericus",0,"Ouleus fridericus"
"1451",1451,"Oxeoschistus_hilara",0,"Oxeoschistus hilara"
"1452",1452,"Oxeoschistus_tauropolis",0,"Oxeoschistus tauropolis"
"1453",1453,"Paches_loxus",0,"Paches loxus"
"1454",1454,"Temecla_heraclides",0,"Temecla heraclides"
"1455",1455,"Bolla_saletas",0,"Bolla saletas"
"1456",1456,"Callophrys_eryphon",0,"Callophrys eryphon"
"1457",1457,"Cyanophrys_goodsoni",0,"Cyanophrys goodsoni"
"1458",1458,"Cyanophrys_herodotus",0,"Cyanophrys herodotus"
"1459",1459,"Emesis_fatimella",0,"Emesis fatimella"
"1460",1460,"Dalla_ligilla",0,"Dalla ligilla"
"1461",1461,"Euphyes_cherra",0,"Euphyes cherra"
"1462",1462,"Euphyes_peneia",0,"Euphyes peneia"
"1463",1463,"Paches_polla",0,"Paches polla"
"1464",1464,"Prepona_dexamenus",0,"Prepona dexamenus"
"1465",1465,"Systasea_pulverulenta",0,"Systasea pulverulenta"
"1466",1466,"Iaspis_castitas",0,"Iaspis castitas"
"1467",1467,"Archaeoprepona_meander",0,"Archaeoprepona meander"
"1468",1468,"Pyrgus_oileus",0,"Pyrgus oileus"
"1469",1469,"Temecla_paron",0,"Temecla paron"
"1470",1470,"Vacerra_egla",0,"Vacerra egla"
"1471",1471,"Agathymus_mariae",0,"Agathymus mariae"
"1472",1472,"Turesis_tabascoensis",0,"Turesis tabascoensis"
"1473",1473,"Achalarus_casica",0,"Achalarus casica"
"1474",1474,"Thessia_jalapus",0,"Thessia jalapus"
"1475",1475,"Achalarus_tehuacana",0,"Achalarus tehuacana"
"1476",1476,"Achalarus_toxeus",0,"Achalarus toxeus"
"1477",1477,"Thepytus_echelta",0,"Thepytus echelta"
"1478",1478,"Thereus_cithonius",0,"Thereus cithonius"
"1479",1479,"Thereus_lausus",0,"Thereus lausus"
"1480",1480,"Thereus_oppia",0,"Thereus oppia"
"1481",1481,"Urbanus_dorantes",0,"Urbanus dorantes"
"1482",1482,"Urbanus_doryssus",0,"Urbanus doryssus"
"1483",1483,"Urbanus_esmeraldus",0,"Urbanus esmeraldus"
"1484",1484,"Urbanus_esta",0,"Urbanus esta"
"1485",1485,"Ridens_miltas",0,"Ridens miltas"
"1486",1486,"Udranomia_orcinus",0,"Udranomia orcinus"
"1487",1487,"Vanessa_atalanta",0,"Vanessa atalanta"
"1488",1488,"Vanessa_cardui",0,"Vanessa cardui"
"1489",1489,"Vanessa_virginiensis",0,"Vanessa virginiensis"
"1490",1490,"Vehilius_inca",0,"Vehilius inca"
"1491",1491,"Vinius_tryhana",0,"Vinius tryhana"
"1492",1492,"Virga_virginius",0,"Virga virginius"
"1493",1493,"Zariaspes_mys",0,"Zariaspes mys"
"1494",1494,"Zenis_jebus",0,"Zenis jebus"
"1495",1495,"Zenis_minos",0,"Zenis minos"
"1496",1496,"Zera_belti",0,"Zera belti"
"1497",1497,"Zera_hyacinthinus",0,"Zera hyacinthinus"
"1498",1498,"Sarota_myrtea",0,"Sarota myrtea"
"1499",1499,"Kisutam_micandriana",0,"Kisutam micandriana"
"1500",1500,"Kisutam_syllis",0,"Kisutam syllis"
"1501",1501,"Amblyscirtes_phylace",0,"Amblyscirtes phylace"
"1502",1502,"Zera_phila",0,"Zera phila"
"1503",1503,"Electrostrymon_guzanta",0,"Electrostrymon guzanta"
"1504",1504,"Ziegleria_hesperitis",0,"Ziegleria hesperitis"
"1505",1505,"Ziegleria_hoffmani",0,"Ziegleria hoffmani"
"1506",1506,"Achlyodes_busirus",0,"Achlyodes busirus"
"1507",1507,"Satyrium_tetra",0,"Satyrium tetra"
"1508",1508,"Quasimellana_myron",0,"Quasimellana myron"
"1509",1509,"Quasimellana_nayana",0,"Quasimellana nayana"
"1510",1510,"Quasimellana_servilius",0,"Quasimellana servilius"
"1511",1511,"Staphylus_ceos",0,"Staphylus ceos"
"1512",1512,"Staphylus_iguala",0,"Staphylus iguala"
"1513",1513,"Staphylus_lenis",0,"Staphylus lenis"
"1514",1514,"Staphylus_mazans",0,"Staphylus mazans"
"1515",1515,"Theope_eupolis",0,"Theope eupolis"
"1516",1516,"Theope_pedias",0,"Theope pedias"
"1517",1517,"Theope_phaeo",0,"Theope phaeo"
"1518",1518,"Argon_lota",0,"Argon lota"
"1519",1519,"Quinta_cannae",0,"Quinta cannae"
"1520",1520,"Rekoa_marius",0,"Rekoa marius"
"1521",1521,"Rekoa_meton",0,"Rekoa meton"
"1522",1522,"Rekoa_palegon",0,"Rekoa palegon"
"1523",1523,"Rekoa_stagira",0,"Rekoa stagira"
"1524",1524,"Staphylus_tepeca",0,"Staphylus tepeca"
"1525",1525,"Tegosa_anieta",0,"Tegosa anieta"
"1526",1526,"Synapte_salenus",0,"Synapte salenus"
"1527",1527,"Synapte_salenus",0,"Synapte salenus"
"1528",1528,"Theope_villai",0,"Theope villai"
"1529",1529,"Synapte_silius",0,"Synapte silius"
"1530",1530,"Synapte_syraces",0,"Synapte syraces"
"1531",1531,"Synapte_syraces",0,"Synapte syraces"
"1532",1532,"Synargis_mycone",0,"Synargis mycone"
"1533",1533,"Synargis_nymphidioides",0,"Synargis nymphidioides"
"1534",1534,"Synargis_ochra",0,"Synargis ochra"
"1535",1535,"Theclopsis_mycon",0,"Theclopsis mycon"
"1536",1536,"Theope_bacenis",0,"Theope bacenis"
"1537",1537,"Zera_tetrastigma",0,"Zera tetrastigma"
"1538",1538,"Theope_cratylus",0,"Theope cratylus"
"1539",1539,"Theope_devriesi",0,"Theope devriesi"
"1540",1540,"Theope_publius",0,"Theope publius"
"1541",1541,"Theope_virgilius",0,"Theope virgilius"
"1542",1542,"Theorema_eumenia",0,"Theorema eumenia"
"1543",1543,"Thereus_orasus",0,"Thereus orasus"
"1544",1544,"Thereus_ortalus",0,"Thereus ortalus"
"1545",1545,"Theritas_augustinula",0,"Theritas augustinula"
"1546",1546,"Theritas_hemon",0,"Theritas hemon"
"1547",1547,"Theritas_lisus",0,"Theritas lisus"
"1548",1548,"Theritas_mavors",0,"Theritas mavors"
"1549",1549,"Theritas_theocritus",0,"Theritas theocritus"
"1550",1550,"Thisbe_irenea",0,"Thisbe irenea"
"1551",1551,"Vertica_verticalis",0,"Vertica verticalis"
"1552",1552,"Texola_anomalus",0,"Texola anomalus"
"1553",1553,"Temenis_laothoe",0,"Temenis laothoe"
"1554",1554,"Texola_elada",0,"Texola elada"
"1555",1555,"Thaeides_theia",0,"Thaeides theia"
"1556",1556,"Thargella_caura",0,"Thargella caura"
"1557",1557,"Theagenes_aegides",0,"Theagenes aegides"
"1558",1558,"Thyridia_psidii",0,"Thyridia psidii"
"1559",1559,"Virga_clenchi",0,"Virga clenchi"
"1560",1560,"Vinpeius_tinga",0,"Vinpeius tinga"
"1561",1561,"Lamphiotes_velazquezi",0,"Lamphiotes velazquezi"
"1562",1562,"Zizula_cyna",0,"Zizula cyna"
"1563",1563,"Agathymus_micheneri",0,"Agathymus micheneri"
"1564",1564,"Tigasis_simplex",0,"Tigasis simplex"
"1565",1565,"Tigridia_acesta",0,"Tigridia acesta"
"1566",1566,"Timochares_ruptifasciata",0,"Timochares ruptifasciata"
"1567",1567,"Timochares_trifasciata",0,"Timochares trifasciata"
"1568",1568,"Tirynthia_conflua",0,"Tirynthia conflua"
"1569",1569,"Tithorea_harmonia",0,"Tithorea harmonia"
"1570",1570,"Tithorea_tarricina",0,"Tithorea tarricina"
"1571",1571,"Tmolus_crolinus",0,"Tmolus crolinus"
"1572",1572,"Tmolus_cydrara",0,"Tmolus cydrara"
"1573",1573,"Tmolus_echion",0,"Tmolus echion"
"1574",1574,"Tromba_xanthura",0,"Tromba xanthura"
"1575",1575,"Turesis_basta",0,"Turesis basta"
"1576",1576,"Turesis_complanula",0,"Turesis complanula"
"1577",1577,"Urbanus_viterboana",0,"Urbanus viterboana"
"1578",1578,"Vacerra_bonfilius",0,"Vacerra bonfilius"
"1579",1579,"Vacerra_cervara",0,"Vacerra cervara"
"1580",1580,"Typhedanus_ampyx",0,"Typhedanus ampyx"
"1581",1581,"Typhedanus_undulatus",0,"Typhedanus undulatus"
"1582",1582,"Udranomia_kikkawai",0,"Udranomia kikkawai"
"1583",1583,"Zestusa_dorus",0,"Zestusa dorus"
"1584",1584,"Urbanus_albimargo",0,"Urbanus albimargo"
"1585",1585,"Urbanus_belli",0,"Urbanus belli"
"1586",1586,"Vacerra_lachares",0,"Vacerra lachares"
"1587",1587,"Vanessa_annabella",0,"Vanessa annabella"
"1588",1588,"Voltinia_danforthi",0,"Voltinia danforthi"
"1589",1589,"Zariaspes_mythecus",0,"Zariaspes mythecus"
"1590",1590,"Zera_eboneus",0,"Zera eboneus"
"1591",1591,"Calycopis_drusilla",0,"Calycopis drusilla"
"1592",1592,"Euselasia_inconspicua",0,"Euselasia inconspicua"
"1593",1593,"Voltinia_umbra",0,"Voltinia umbra"
"1594",1594,"Wallengrenia_otho",0,"Wallengrenia otho"
"1595",1595,"Windia_windi",0,"Windia windi"
"1596",1596,"Xeniades_chalestra",0,"Xeniades chalestra"
"1597",1597,"Xeniades_orchamus",0,"Xeniades orchamus"
"1598",1598,"Xenophanes_tryxus",0,"Xenophanes tryxus"
"1599",1599,"Yphthimoides_renata",0,"Yphthimoides renata"
"1600",1600,"Zaretis_callidryas",0,"Zaretis callidryas"
"1601",1601,"Zaretis_ellops",0,"Zaretis ellops"
"1602",1602,"Zaretis_isidora",0,"Zaretis isidora"
"1603",1603,"Zaretis_itys",0,"Zaretis itys"
"1604",1604,"Zera_nolckeni",0,"Zera nolckeni"
"1605",1605,"Electrostrymon_denarius",0,"Electrostrymon denarius"
"1606",1606,"Achlyodes_pallida",0,"Achlyodes pallida"
"1607",1607,"Achlyodes_thraso",0,"Achlyodes thraso"
"1608",1608,"Actinote_anteas",0,"Actinote anteas"
"1609",1609,"Actinote_guatemalena",0,"Actinote guatemalena"
"1610",1610,"Actinote_lapitha",0,"Actinote lapitha"
"1611",1611,"Aethilla_chiapa",0,"Aethilla chiapa"
"1612",1612,"Ocaria_thales",0,"Ocaria thales"
"1613",1613,"Zestusa_levona",0,"Zestusa levona"
"1614",1614,"Zestusa_staudingeri",0,"Zestusa staudingeri"
"1615",1615,"Ziegleria_ceromia",0,"Ziegleria ceromia"
"1616",1616,"Zobera_albopunctata",0,"Zobera albopunctata"
"1617",1617,"Zobera_marginata",0,"Zobera marginata"
"1618",1618,"Zobera_oaxaquena",0,"Zobera oaxaquena"
"1619",1619,"Zopyrion_sandace",0,"Zopyrion sandace"
"1620",1620,"Abaeis_nicippe",0,"Abaeis nicippe"
"1621",1621,"Abaeis_nicippe",0,"Abaeis nicippe"
"1622",1622,"Achalarus_casica",0,"Achalarus casica"
"1623",1623,"Achalarus_lyciades",0,"Achalarus lyciades"
"1624",1624,"Achalarus_lyciades",0,"Achalarus lyciades"
"1625",1625,"Adelpha_californica",0,"Adelpha californica"
"1626",1626,"Adelpha_californica",0,"Adelpha californica"
"1627",1627,"Adelpha_eulalia",0,"Adelpha eulalia"
"1628",1628,"Adelpha_eulalia",0,"Adelpha eulalia"
"1629",1629,"Adopaeoides_prittwitzi",0,"Adopaeoides prittwitzi"
"1630",1630,"Adopaeoides_prittwitzi",0,"Adopaeoides prittwitzi"
"1631",1631,"Agathymus_alliae",0,"Agathymus alliae"
"1632",1632,"Agathymus_aryxna",0,"Agathymus aryxna"
"1633",1633,"Agathymus_estelleae",0,"Agathymus estelleae"
"1634",1634,"Agathymus_evansi",0,"Agathymus evansi"
"1635",1635,"Agathymus_mariae",0,"Agathymus mariae"
"1636",1636,"Agathymus_neumoegeni",0,"Agathymus neumoegeni"
"1637",1637,"Agathymus_polingi",0,"Agathymus polingi"
"1638",1638,"Agathymus_stephensi",0,"Agathymus stephensi"
"1639",1639,"Aglais_milberti",0,"Aglais milberti"
"1640",1640,"Aglais_milberti",0,"Aglais milberti"
"1641",1641,"Aglais_milberti",0,"Aglais milberti"
"1642",1642,"Aglais_milberti",0,"Aglais milberti"
"1643",1643,"Aglais_milberti",0,"Aglais milberti"
"1644",1644,"Aglais_milberti",0,"Aglais milberti"
"1645",1645,"Aglais_milberti",0,"Aglais milberti"
"1646",1646,"Agraulis_vanillae",0,"Agraulis vanillae"
"1647",1647,"Agraulis_vanillae",0,"Agraulis vanillae"
"1648",1648,"Agriades_glandon",0,"Agriades glandon"
"1649",1649,"Agriades_glandon",0,"Agriades glandon"
"1650",1650,"Agriades_glandon",0,"Agriades glandon"
"1651",1651,"Agriades_glandon",0,"Agriades glandon"
"1652",1652,"Agriades_podarce",0,"Agriades podarce"
"1653",1653,"Agriades_podarce",0,"Agriades podarce"
"1654",1654,"Amblyscirtes_aenus",0,"Amblyscirtes aenus"
"1655",1655,"Amblyscirtes_aenus",0,"Amblyscirtes aenus"
"1656",1656,"Amblyscirtes_aenus",0,"Amblyscirtes aenus"
"1657",1657,"Amblyscirtes_aenus",0,"Amblyscirtes aenus"
"1658",1658,"Amblyscirtes_aenus",0,"Amblyscirtes aenus"
"1659",1659,"Amblyscirtes_aenus",0,"Amblyscirtes aenus"
"1660",1660,"Amblyscirtes_aesculapius",0,"Amblyscirtes aesculapius"
"1661",1661,"Amblyscirtes_alternata",0,"Amblyscirtes alternata"
"1662",1662,"Amblyscirtes_alternata",0,"Amblyscirtes alternata"
"1663",1663,"Amblyscirtes_belli",0,"Amblyscirtes belli"
"1664",1664,"Amblyscirtes_carolina",0,"Amblyscirtes carolina"
"1665",1665,"Amblyscirtes_carolina",0,"Amblyscirtes carolina"
"1666",1666,"Amblyscirtes_carolina",0,"Amblyscirtes carolina"
"1667",1667,"Amblyscirtes_cassus",0,"Amblyscirtes cassus"
"1668",1668,"Amblyscirtes_cassus",0,"Amblyscirtes cassus"
"1669",1669,"Amblyscirtes_cassus",0,"Amblyscirtes cassus"
"1670",1670,"Amblyscirtes_celia",0,"Amblyscirtes celia"
"1671",1671,"Amblyscirtes_elissa",0,"Amblyscirtes elissa"
"1672",1672,"Amblyscirtes_elissa",0,"Amblyscirtes elissa"
"1673",1673,"Amblyscirtes_eos",0,"Amblyscirtes eos"
"1674",1674,"Amblyscirtes_eos",0,"Amblyscirtes eos"
"1675",1675,"Amblyscirtes_exoteria",0,"Amblyscirtes exoteria"
"1676",1676,"Amblyscirtes_fimbriata",0,"Amblyscirtes fimbriata"
"1677",1677,"Amblyscirtes_hegon",0,"Amblyscirtes hegon"
"1678",1678,"Amblyscirtes_hegon",0,"Amblyscirtes hegon"
"1679",1679,"Amblyscirtes_hegon",0,"Amblyscirtes hegon"
"1680",1680,"Amblyscirtes_hegon",0,"Amblyscirtes hegon"
"1681",1681,"Amblyscirtes_hegon",0,"Amblyscirtes hegon"
"1682",1682,"Amblyscirtes_hegon",0,"Amblyscirtes hegon"
"1683",1683,"Amblyscirtes_linda",0,"Amblyscirtes linda"
"1684",1684,"Amblyscirtes_nereus",0,"Amblyscirtes nereus"
"1685",1685,"Amblyscirtes_nereus",0,"Amblyscirtes nereus"
"1686",1686,"Amblyscirtes_nysa",0,"Amblyscirtes nysa"
"1687",1687,"Amblyscirtes_nysa",0,"Amblyscirtes nysa"
"1688",1688,"Amblyscirtes_nysa",0,"Amblyscirtes nysa"
"1689",1689,"Amblyscirtes_oslari",0,"Amblyscirtes oslari"
"1690",1690,"Amblyscirtes_oslari",0,"Amblyscirtes oslari"
"1691",1691,"Amblyscirtes_oslari",0,"Amblyscirtes oslari"
"1692",1692,"Amblyscirtes_oslari",0,"Amblyscirtes oslari"
"1693",1693,"Amblyscirtes_phylace",0,"Amblyscirtes phylace"
"1694",1694,"Amblyscirtes_phylace",0,"Amblyscirtes phylace"
"1695",1695,"Amblyscirtes_phylace",0,"Amblyscirtes phylace"
"1696",1696,"Amblyscirtes_reversa",0,"Amblyscirtes reversa"
"1697",1697,"Amblyscirtes_reversa",0,"Amblyscirtes reversa"
"1698",1698,"Amblyscirtes_simius",0,"Amblyscirtes simius"
"1699",1699,"Amblyscirtes_simius",0,"Amblyscirtes simius"
"1700",1700,"Amblyscirtes_simius",0,"Amblyscirtes simius"
"1701",1701,"Amblyscirtes_simius",0,"Amblyscirtes simius"
"1702",1702,"Amblyscirtes_simius",0,"Amblyscirtes simius"
"1703",1703,"Amblyscirtes_simius",0,"Amblyscirtes simius"
"1704",1704,"Amblyscirtes_texanae",0,"Amblyscirtes texanae"
"1705",1705,"Amblyscirtes_texanae",0,"Amblyscirtes texanae"
"1706",1706,"Amblyscirtes_texanae",0,"Amblyscirtes texanae"
"1707",1707,"Amblyscirtes_tolteca",0,"Amblyscirtes tolteca"
"1708",1708,"Amblyscirtes_vialis",0,"Amblyscirtes vialis"
"1709",1709,"Amblyscirtes_vialis",0,"Amblyscirtes vialis"
"1710",1710,"Amblyscirtes_vialis",0,"Amblyscirtes vialis"
"1711",1711,"Anaea_aidea",0,"Anaea aidea"
"1712",1712,"Anaea_aidea",0,"Anaea aidea"
"1713",1713,"Anaea_aidea",0,"Anaea aidea"
"1714",1714,"Anaea_aidea",0,"Anaea aidea"
"1715",1715,"Anaea_andria",0,"Anaea andria"
"1716",1716,"Anaea_troglodyta",0,"Anaea troglodyta"
"1717",1717,"Anartia_fatima",0,"Anartia fatima"
"1718",1718,"Anartia_jatrophae",0,"Anartia jatrophae"
"1719",1719,"Anartia_jatrophae",0,"Anartia jatrophae"
"1720",1720,"Anartia_jatrophae",0,"Anartia jatrophae"
"1721",1721,"Anatrytone_logan",0,"Anatrytone logan"
"1722",1722,"Anatrytone_logan",0,"Anatrytone logan"
"1723",1723,"Anatrytone_logan",0,"Anatrytone logan"
"1724",1724,"Anatrytone_logan",0,"Anatrytone logan"
"1725",1725,"Ancyloxypha_arene",0,"Ancyloxypha arene"
"1726",1726,"Ancyloxypha_arene",0,"Ancyloxypha arene"
"1727",1727,"Ancyloxypha_numitor",0,"Ancyloxypha numitor"
"1728",1728,"Ancyloxypha_numitor",0,"Ancyloxypha numitor"
"1729",1729,"Anteos_clorinde",0,"Anteos clorinde"
"1730",1730,"Anthanassa_texana",0,"Anthanassa texana"
"1731",1731,"Anthanassa_texana",0,"Anthanassa texana"
"1732",1732,"Anthocharis_cethura",0,"Anthocharis cethura"
"1733",1733,"Anthocharis_julia",0,"Anthocharis julia"
"1734",1734,"Anthocharis_lanceolata",0,"Anthocharis lanceolata"
"1735",1735,"Anthocharis_midea",0,"Anthocharis midea"
"1736",1736,"Anthocharis_midea",0,"Anthocharis midea"
"1737",1737,"Anthocharis_midea",0,"Anthocharis midea"
"1738",1738,"Anthocharis_midea",0,"Anthocharis midea"
"1739",1739,"Anthocharis_midea",0,"Anthocharis midea"
"1740",1740,"Anthocharis_sara",0,"Anthocharis sara"
"1741",1741,"Anthocharis_sara",0,"Anthocharis sara"
"1742",1742,"Anthocharis_sara",0,"Anthocharis sara"
"1743",1743,"Anthocharis_sara",0,"Anthocharis sara"
"1744",1744,"Anthocharis_sara",0,"Anthocharis sara"
"1745",1745,"Anthocharis_sara",0,"Anthocharis sara"
"1746",1746,"Anthocharis_stella",0,"Anthocharis stella"
"1747",1747,"Anthocharis_stella",0,"Anthocharis stella"
"1748",1748,"Anthocharis_stella",0,"Anthocharis stella"
"1749",1749,"Anthocharis_stella",0,"Anthocharis stella"
"1750",1750,"Anthocharis_stella",0,"Anthocharis stella"
"1751",1751,"Anthocharis_thoosa",0,"Anthocharis thoosa"
"1752",1752,"Aphrissa_statira",0,"Aphrissa statira"
"1753",1753,"Aphrissa_statira",0,"Aphrissa statira"
"1754",1754,"Apodemia_chisosensis",0,"Apodemia chisosensis"
"1755",1755,"Apodemia_duryi",0,"Apodemia duryi"
"1756",1756,NA,0,NA
"1757",1757,"Apodemia_mormo",0,"Apodemia mormo"
"1758",1758,"Apodemia_mormo",0,"Apodemia mormo"
"1759",1759,"Apodemia_mormo",0,"Apodemia mormo"
"1760",1760,"Apodemia_mormo",0,"Apodemia mormo"
"1761",1761,"Apodemia_mormo",0,"Apodemia mormo"
"1762",1762,"Apodemia_mormo",0,"Apodemia mormo"
"1763",1763,"Apodemia_mormo",0,"Apodemia mormo"
"1764",1764,"Apodemia_nais",0,"Apodemia nais"
"1765",1765,"Apodemia_nais",0,"Apodemia nais"
"1766",1766,"Apodemia_palmeri",0,"Apodemia palmeri"
"1767",1767,"Apodemia_palmeri",0,"Apodemia palmeri"
"1768",1768,"Apodemia_virgulti",0,"Apodemia virgulti"
"1769",1769,"Apyrrothrix_araxes",0,"Apyrrothrix araxes"
"1770",1770,"Argyniss_nokomis",0,"Argyniss nokomis"
"1771",1771,"Argyniss_nokomis",0,"Argyniss nokomis"
"1772",1772,"Argynnis_adiaste",0,"Argynnis adiaste"
"1773",1773,"Argynnis_adiaste",0,"Argynnis adiaste"
"1774",1774,"Argynnis_aphrodite",0,"Argynnis aphrodite"
"1775",1775,"Argynnis_aphrodite",0,"Argynnis aphrodite"
"1776",1776,"Argynnis_atlantis",0,"Argynnis atlantis"
"1777",1777,"Argynnis_atlantis",0,"Argynnis atlantis"
"1778",1778,"Argynnis_atlantis",0,"Argynnis atlantis"
"1779",1779,"Argynnis_atlantis",0,"Argynnis atlantis"
"1780",1780,"Argynnis_atlantis",0,"Argynnis atlantis"
"1781",1781,"Argynnis_atlantis",0,"Argynnis atlantis"
"1782",1782,"Argynnis_callippe",0,"Argynnis callippe"
"1783",1783,"Argynnis_callippe",0,"Argynnis callippe"
"1784",1784,"Argynnis_coronis",0,"Argynnis coronis"
"1785",1785,"Argynnis_coronis",0,"Argynnis coronis"
"1786",1786,"Argynnis_cybele",0,"Argynnis cybele"
"1787",1787,"Argynnis_cybele",0,"Argynnis cybele"
"1788",1788,"Argynnis_cybele",0,"Argynnis cybele"
"1789",1789,"Argynnis_cybele",0,"Argynnis cybele"
"1790",1790,"Argynnis_diana",0,"Argynnis diana"
"1791",1791,"Argynnis_diana",0,"Argynnis diana"
"1792",1792,"Argynnis_edwardsii",0,"Argynnis edwardsii"
"1793",1793,"Argynnis_edwardsii",0,"Argynnis edwardsii"
"1794",1794,"Argynnis_edwardsii",0,"Argynnis edwardsii"
"1795",1795,"Argynnis_egleis",0,"Argynnis egleis"
"1796",1796,"Argynnis_egleis",0,"Argynnis egleis"
"1797",1797,"Argynnis_egleis",0,"Argynnis egleis"
"1798",1798,"Argynnis_hesperis",0,"Argynnis hesperis"
"1799",1799,"Argynnis_hesperis",0,"Argynnis hesperis"
"1800",1800,"Argynnis_hesperis",0,"Argynnis hesperis"
"1801",1801,"Argynnis_hesperis",0,"Argynnis hesperis"
"1802",1802,"Argynnis_hesperis",0,"Argynnis hesperis"
"1803",1803,"Argynnis_hesperis",0,"Argynnis hesperis"
"1804",1804,"Argynnis_hydaspe",0,"Argynnis hydaspe"
